120.204931803#23.0001436034#2017-04-25#{"bucket_id": "20160718917", "type": "json"}
120.204836484#22.9997638595#2017-04-25#{"bucket_id": "20160718918", "type": "json"}
120.204224102#22.9993995788#2017-04-25#{"bucket_id": "20160718919", "type": "json"}
120.20490783#22.9992404702#2017-04-25#{"bucket_id": "20160718920", "type": "json"}
120.208053346#23.0001140916#2017-04-24#{"bucket_id": "20160718921", "type": "json"}
120.207353693#23.0013296595#2017-04-24#{"bucket_id": "20160718922", "type": "json"}
120.206353563#23.0005480598#2017-04-24#{"bucket_id": "20160718923", "type": "json"}
120.206997593#23.000506135#2017-04-24#{"bucket_id": "20160718924", "type": "json"}
120.207886843#23.0002306507#2017-04-24#{"bucket_id": "20160718925", "type": "json"}
120.207302921#23.000001976#2017-04-24#{"bucket_id": "20160718926", "type": "json"}
120.207104311#22.9989354263#2017-04-24#{"bucket_id": "20160718927", "type": "json"}
120.206559843#22.9969641307#2017-04-24#{"bucket_id": "20160718928", "type": "json"}
120.207138422#22.9997753994#2017-04-24#{"bucket_id": "20160718929", "type": "json"}
120.207143376#23.0005971662#2017-04-24#{"bucket_id": "20160718930", "type": "json"}
120.189999215#22.9803190753#2017-04-28#{"bucket_id": "20160811901", "type": "json"}
120.190266192#22.9797063908#2017-04-28#{"bucket_id": "20160811902", "type": "json"}
120.190141563#22.9793445489#2017-04-28#{"bucket_id": "20160811903", "type": "json"}
120.190689314#22.9790764429#2017-04-28#{"bucket_id": "20160811904", "type": "json"}
120.190037784#22.9787570602#2017-04-28#{"bucket_id": "20160811905", "type": "json"}
120.190691735#22.9786700994#2017-04-28#{"bucket_id": "20160811906", "type": "json"}
120.190663876#22.9784351737#2017-04-28#{"bucket_id": "20160811907", "type": "json"}
120.189952919#22.9782689995#2017-04-28#{"bucket_id": "20160811908", "type": "json"}
120.190656275#22.9780739297#2017-04-28#{"bucket_id": "20160811909", "type": "json"}
120.189777969#22.9781687739#2017-04-28#{"bucket_id": "20160811910", "type": "json"}
120.189399673#22.9778236948#2017-04-28#{"bucket_id": "20160811911", "type": "json"}
120.189241372#22.9782021505#2017-04-28#{"bucket_id": "20160811912", "type": "json"}
120.189173321#22.9781656819#2017-04-28#{"bucket_id": "20160811913", "type": "json"}
120.188206919#22.9783142475#2017-04-28#{"bucket_id": "20160811914", "type": "json"}
120.188206919#22.9783142475#2017-04-28#{"bucket_id": "20160811915", "type": "json"}
120.182520738#22.9783753238#2017-04-28#{"bucket_id": "20160811916", "type": "json"}
120.188136386#22.9786931515#2017-04-28#{"bucket_id": "20160811917", "type": "json"}
120.188136386#22.9786931515#2017-04-28#{"bucket_id": "20160811918", "type": "json"}
120.188183098#22.9790365356#2017-04-28#{"bucket_id": "20160811919", "type": "json"}
120.18862923#22.9794542058#2017-04-28#{"bucket_id": "20160811920", "type": "json"}
120.188178836#22.9797498937#2017-04-28#{"bucket_id": "20160811921", "type": "json"}
120.188087718#22.9803092947#2017-04-28#{"bucket_id": "20160811922", "type": "json"}
120.187860603#22.9807776975#2017-04-28#{"bucket_id": "20160811923", "type": "json"}
120.188246228#22.9815291734#2017-04-28#{"bucket_id": "20160811924", "type": "json"}
120.188246228#22.9815291734#2017-04-28#{"bucket_id": "20160811925", "type": "json"}
120.186910552#22.9814500855#2017-04-28#{"bucket_id": "20160811926", "type": "json"}
120.189114535#22.9814794377#2017-04-28#{"bucket_id": "20160811927", "type": "json"}
120.189114535#22.9814794377#2017-04-28#{"bucket_id": "20160811928", "type": "json"}
120.189996146#22.9808337769#2017-04-28#{"bucket_id": "20160811929", "type": "json"}
120.190018235#22.9804004437#2017-04-28#{"bucket_id": "20160811930", "type": "json"}
120.188633759#22.9786956984#2017-04-28#{"bucket_id": "20160818931", "type": "json"}
120.18898614#22.9784807788#2017-04-28#{"bucket_id": "20160818932", "type": "json"}
120.1890724#22.9803685167#2017-04-28#{"bucket_id": "20160818933", "type": "json"}
120.185923523#22.9801537113#2017-04-28#{"bucket_id": "20160818934", "type": "json"}
120.185539755#22.9790952154#2017-04-28#{"bucket_id": "20160818935", "type": "json"}
120.186641889#22.9790828148#2017-04-28#{"bucket_id": "20160818936", "type": "json"}
120.186530936#22.9796962938#2017-04-28#{"bucket_id": "20160818937", "type": "json"}
120.186858845#22.9803120248#2017-04-28#{"bucket_id": "20160818938", "type": "json"}
120.186731498#22.9787762504#2017-04-28#{"bucket_id": "20160818939", "type": "json"}
120.18773992#22.979756675#2017-04-28#{"bucket_id": "20160818940", "type": "json"}
120.190793993#22.98278836#2017-04-27#{"bucket_id": "20160818941", "type": "json"}
120.191004284#22.9818683607#2017-04-27#{"bucket_id": "20160818942", "type": "json"}
120.191087166#22.9826905254#2017-04-27#{"bucket_id": "20160818943", "type": "json"}
120.191046918#22.9828980128#2017-04-27#{"bucket_id": "20160818944", "type": "json"}
120.191223081#22.9844340334#2017-04-27#{"bucket_id": "20160818945", "type": "json"}
120.190998927#22.9844057988#2017-04-27#{"bucket_id": "20160818946", "type": "json"}
120.190979368#22.9844147291#2017-04-27#{"bucket_id": "20160818947", "type": "json"}
120.190783074#22.9846214197#2017-04-27#{"bucket_id": "20160818948", "type": "json"}
120.190812225#22.9846396288#2017-04-27#{"bucket_id": "20160818949", "type": "json"}
120.190739366#22.9837723648#2017-04-27#{"bucket_id": "20160818950", "type": "json"}
120.190723411#22.983176295#2017-04-27#{"bucket_id": "20160818951", "type": "json"}
120.190422905#22.9828677359#2017-04-27#{"bucket_id": "20160818952", "type": "json"}
120.190422905#22.9828677359#2017-04-27#{"bucket_id": "20160818953", "type": "json"}
120.190325755#22.9828040287#2017-04-27#{"bucket_id": "20160818954", "type": "json"}
120.190325755#22.9828040287#2017-04-27#{"bucket_id": "20160818955", "type": "json"}
120.190076006#22.9821616136#2017-04-27#{"bucket_id": "20160818956", "type": "json"}
120.190095512#22.9821617133#2017-04-27#{"bucket_id": "20160818957", "type": "json"}
120.189895559#22.9829824327#2017-04-27#{"bucket_id": "20160818958", "type": "json"}
120.189597105#22.9839651903#2017-04-27#{"bucket_id": "20160818959", "type": "json"}
120.189252901#22.9844420261#2017-04-27#{"bucket_id": "20160818960", "type": "json"}
120.189106609#22.9844412776#2017-04-27#{"bucket_id": "20160818961", "type": "json"}
120.189028532#22.9844499082#2017-04-27#{"bucket_id": "20160818962", "type": "json"}
120.187896179#22.9846156816#2017-04-27#{"bucket_id": "20160818963", "type": "json"}
120.187087017#22.984557352#2017-04-27#{"bucket_id": "20160818964", "type": "json"}
120.186944292#22.983960632#2017-04-27#{"bucket_id": "20160818965", "type": "json"}
120.186725978#22.9829571686#2017-04-27#{"bucket_id": "20160818966", "type": "json"}
120.18874533#22.9828772174#2017-04-27#{"bucket_id": "20160818967", "type": "json"}
120.188577431#22.9832285326#2017-04-27#{"bucket_id": "20160818968", "type": "json"}
120.188224821#22.9834795702#2017-04-27#{"bucket_id": "20160818969", "type": "json"}
120.18818268#22.9840031014#2017-04-27#{"bucket_id": "20160818970", "type": "json"}
120.187636524#22.9840003026#2017-04-27#{"bucket_id": "20160825961", "type": "json"}
120.187600051#22.9835756999#2017-04-27#{"bucket_id": "20160825962", "type": "json"}
